educationorganizationid,electronicmailaddress,electronicmailtypedescriptorid,studentusi,primaryemailaddressindicator,donotpublishindicator,createdate
"255901","rvrcd@example.com","853","937",,,"2020-11-13 14:17:34.986939"
"255901","jvzsdo.xgiv@example.com","855","948",,,"2020-11-13 14:17:35.059146"
"255901","szugco.axbuhewmo@example.com","855","956",,,"2020-11-13 14:17:35.106101"
"255901","yrqjudt.pmlf@example.com","854","956",,,"2020-11-13 14:17:35.106842"
"255901","hdrbbc.bxwdq@example.com","853","959",,,"2020-11-13 14:17:35.125236"
"255901","clqsbry.blhyiw@example.com","854","891",,,"2020-11-13 14:17:34.694618"
"255901","wsicmw@example.com","856","896",,,"2020-11-13 14:17:34.719540"
"255901","wpyj.romskati@example.com","853","898",,,"2020-11-13 14:17:34.741069"
"255901","khhuavuj.sige@example.com","854","903",,,"2020-11-13 14:17:34.750913"
"255901","cnjme@example.com","856","901",,,"2020-11-13 14:17:34.768810"
"255901","gtjahat.bnuu@example.com","853","907",,,"2020-11-13 14:17:34.787807"
"255901","alcjcko@example.com","855","912",,,"2020-11-13 14:17:34.819203"
"255901","pecdx4@example.com","855","911",,,"2020-11-13 14:17:34.833174"
"255901","xyuvkdu@example.com","855","915",,,"2020-11-13 14:17:34.842923"
"255901","xdql.igybcrhk@example.com","853","918",,,"2020-11-13 14:17:34.861496"
"255901","figlk@example.com","856","920",,,"2020-11-13 14:17:34.867658"
"255901","swclbtcq.qazaqj@example.com","854","921",,,"2020-11-13 14:17:34.883738"
"255901","nwthat897@example.com","855","923",,,"2020-11-13 14:17:34.893249"
"255901","nvgl872@example.com","853","924",,,"2020-11-13 14:17:34.909082"
"255901","rzvzr.vbntpouz@example.com","854","926",,,"2020-11-13 14:17:34.918851"
"255901","edsduvhj722@example.com","856","930",,,"2020-11-13 14:17:34.939537"
"255901","sbrou.kryhsfh@example.com","855","932",,,"2020-11-13 14:17:34.961791"
"255901","ikxuvij@example.com","853","934",,,"2020-11-13 14:17:34.972195"
"255901","nqopjuf.zvohz@example.com","853","936",,,"2020-11-13 14:17:34.984649"
"255901","oqjsuvh.uhbkjiqa@example.com","853","939",,,"2020-11-13 14:17:35.009570"
"255901","jive.ztlliw@example.com","853","942",,,"2020-11-13 14:17:35.017306"
"255901","jxmbvpc.zfptgepw@example.com","856","945",,,"2020-11-13 14:17:35.032756"
"255901","qpmyi.yskbun@example.com","854","945",,,"2020-11-13 14:17:35.033677"
"255901","loor@example.com","855","949",,,"2020-11-13 14:17:35.059852"
"255901","tguffe422@example.com","854","949",,,"2020-11-13 14:17:35.060453"
"255901","efghxq18@example.com","856","950",,,"2020-11-13 14:17:35.068949"
"255901","srtgc76@example.com","855","951",,,"2020-11-13 14:17:35.076147"
"255901","gkvph.butx@example.com","853","951",,,"2020-11-13 14:17:35.076773"
"255901","fedlxllq.isfnvcnru@example.com","855","953",,,"2020-11-13 14:17:35.084525"
"255901","vhtr@example.com","854","953",,,"2020-11-13 14:17:35.085134"
"255901","damih.cjchpaiu@example.com","855","954",,,"2020-11-13 14:17:35.093850"
"255901","eulh948@example.com","856","958",,,"2020-11-13 14:17:35.119810"
"255901","tgae.czfejenqla@example.com","856","960",,,"2020-11-13 14:17:35.132043"
"255901","lmjgjh.wvmbvwqf@example.com","854","960",,,"2020-11-13 14:17:35.132697"
"255901","gitfe.otzj@example.com","853","929",,,"2020-11-13 14:17:34.935737"
"255901","hzoqbojc.gdmogba@example.com","856","2",,,"2020-11-13 14:17:28.512057"
"255901","dibnmb.uyei@example.com","856","7",,,"2020-11-13 14:17:28.547789"
"255901","rhieqt7@example.com","855","10",,,"2020-11-13 14:17:28.578957"
"255901","xuwzmn146@example.com","855","16",,,"2020-11-13 14:17:28.605307"
"255901","ikgo.zhxuminuvf@example.com","854","16",,,"2020-11-13 14:17:28.605964"
"255901","musxytlr97@example.com","855","19",,,"2020-11-13 14:17:28.628474"
"255901","qexh8@example.com","855","22",,,"2020-11-13 14:17:28.652494"
"255901","zitnxdo.jivsupbcz@example.com","854","24",,,"2020-11-13 14:17:28.673031"
"255901","rlksjyq@example.com","854","27",,,"2020-11-13 14:17:28.699553"
"255901","ifkvzxyj.gefie@example.com","856","32",,,"2020-11-13 14:17:28.723053"
"255901","hixmdiz67@example.com","853","32",,,"2020-11-13 14:17:28.723647"
"255901","iaeqmj.blvv@example.com","855","34",,,"2020-11-13 14:17:28.738157"
"255901","yynxnxp.bbyea@example.com","856","37",,,"2020-11-13 14:17:28.756043"
"255901","jdhy.dhlac@example.com","855","38",,,"2020-11-13 14:17:28.767442"
"255901","zmfq.kbgpsjown@example.com","854","42",,,"2020-11-13 14:17:28.790151"
"255901","zooo.uifatov@example.com","853","46",,,"2020-11-13 14:17:28.820886"
"255901","kjnwytn3@example.com","855","69",,,"2020-11-13 14:17:28.986387"
"255901","ptdh.gjqtfsf@example.com","853","74",,,"2020-11-13 14:17:29.011845"
"255901","rubscl.broab@example.com","853","75",,,"2020-11-13 14:17:29.025527"
"255901","amrj.eiqvijzzze@example.com","855","76",,,"2020-11-13 14:17:29.039546"
"255901","vcod2@example.com","854","76",,,"2020-11-13 14:17:29.040279"
"255901","nublkb@example.com","855","82",,,"2020-11-13 14:17:29.069408"
"255901","fpvrfiz.tofcg@example.com","853","82",,,"2020-11-13 14:17:29.070164"
"255901","pjcjmbx3@example.com","855","86",,,"2020-11-13 14:17:29.099963"
"255901","jtnifh2@example.com","856","90",,,"2020-11-13 14:17:29.124298"
"255901","kvjiri.ewourflz@example.com","855","99",,,"2020-11-13 14:17:29.189407"
"255901","dfayegvp813@example.com","854","104",,,"2020-11-13 14:17:29.217955"
"255901","ffaws34@example.com","853","109",,,"2020-11-13 14:17:29.268077"
"255901","rnxpjgbt.pzvew@example.com","853","112",,,"2020-11-13 14:17:29.274911"
"255901","szmonl.obdk@example.com","856","115",,,"2020-11-13 14:17:29.298415"
"255901","vkraf.thteypu@example.com","853","119",,,"2020-11-13 14:17:29.327510"
"255901","ijfws99@example.com","855","121",,,"2020-11-13 14:17:29.344228"
"255901","ujocswy.ibwfoorekl@example.com","856","122",,,"2020-11-13 14:17:29.350830"
"255901","vfwegzn.kkpovmpbq@example.com","855","125",,,"2020-11-13 14:17:29.373380"
"255901","ifeiqkbd.wkaw@example.com","853","129",,,"2020-11-13 14:17:29.398677"
"255901","gogbqa60@example.com","856","133",,,"2020-11-13 14:17:29.422820"
"255901","cjsju1@example.com","853","135",,,"2020-11-13 14:17:29.429885"
"255901","uzye.bkbrxfwfg@example.com","856","137",,,"2020-11-13 14:17:29.446314"
"255901","dbrtpkpr.xxwf@example.com","853","146",,,"2020-11-13 14:17:29.508462"
"255901","yhwhv511@example.com","855","150",,,"2020-11-13 14:17:29.531665"
"255901","xshfxzs750@example.com","854","155",,,"2020-11-13 14:17:29.562649"
"255901","pvibfg87@example.com","853","159",,,"2020-11-13 14:17:29.587722"
"255901","wmcsocpn.fhsxr@example.com","854","163",,,"2020-11-13 14:17:29.856698"
"255901","crupaita714@example.com","853","175",,,"2020-11-13 14:17:29.914977"
"255901","nmbxfc@example.com","855","181",,,"2020-11-13 14:17:29.992468"
"255901","nekdzlx59@example.com","854","186",,,"2020-11-13 14:17:30.039290"
"255901","civospw.octibtvf@example.com","856","194",,,"2020-11-13 14:17:30.092727"
"255901","qhxyltr.snblb@example.com","855","197",,,"2020-11-13 14:17:30.116184"
"255901","eersia668@example.com","853","197",,,"2020-11-13 14:17:30.116997"
"255901","icbsj.tpujwdtctb@example.com","855","202",,,"2020-11-13 14:17:30.148950"
"255901","nzat47@example.com","855","204",,,"2020-11-13 14:17:30.164685"
"255901","qbrjshjm578@example.com","855","207",,,"2020-11-13 14:17:30.186931"
"255901","aznn.kvcndxhuza@example.com","853","207",,,"2020-11-13 14:17:30.187553"
"255901","tetzn.fyvypxdv@example.com","853","215",,,"2020-11-13 14:17:30.238110"
"255901","hmzs.sdwei@example.com","855","221",,,"2020-11-13 14:17:30.269170"
"255901","krqanfr.ypaimbji@example.com","853","221",,,"2020-11-13 14:17:30.269853"
"255901","pcovq5@example.com","856","228",,,"2020-11-13 14:17:30.319329"
"255901","iccadtpu6@example.com","855","234",,,"2020-11-13 14:17:30.356473"
"255901","zywwm7@example.com","853","237",,,"2020-11-13 14:17:30.369919"
"255901","jccvo@example.com","853","242",,,"2020-11-13 14:17:30.418836"
"255901","zchyb0@example.com","856","249",,,"2020-11-13 14:17:30.464314"
"255901","gellu72@example.com","853","249",,,"2020-11-13 14:17:30.464996"
"255901","xqtnbk.opbyzad@example.com","855","254",,,"2020-11-13 14:17:30.508059"
"255901","epsb6@example.com","853","259",,,"2020-11-13 14:17:30.539070"
"255901","bwhmkjzb@example.com","856","261",,,"2020-11-13 14:17:30.557988"
"255901","zscrtakh94@example.com","855","272",,,"2020-11-13 14:17:30.614916"
"255901","owqgkdwu.uplherwtzc@example.com","856","270",,,"2020-11-13 14:17:30.629727"
"255901","pnlfcgst.nxsdyba@example.com","856","275",,,"2020-11-13 14:17:30.649152"
"255901","qhgzfnjz.zevvztbytq@example.com","853","278",,,"2020-11-13 14:17:30.671716"
"255901","mxkjfeq961@example.com","855","282",,,"2020-11-13 14:17:30.705064"
"255901","edztrj55@example.com","853","290",,,"2020-11-13 14:17:30.757198"
"255901","izdwh@example.com","854","292",,,"2020-11-13 14:17:30.765869"
"255901","aqknjp71@example.com","856","295",,,"2020-11-13 14:17:30.787082"
"255901","ytsm13@example.com","853","318",,,"2020-11-13 14:17:30.935972"
"255901","rwwfja.dzse@example.com","856","319",,,"2020-11-13 14:17:30.953737"
"255901","zpnbn8@example.com","853","326",,,"2020-11-13 14:17:30.991396"
"255901","mguxlf.lrhlpzhavz@example.com","854","329",,,"2020-11-13 14:17:31.013900"
"255901","sshe.nlptxq@example.com","853","334",,,"2020-11-13 14:17:31.037687"
"255901","cscbdj725@example.com","854","345",,,"2020-11-13 14:17:31.112006"
"255901","qcccvvuh.yhtfz@example.com","853","347",,,"2020-11-13 14:17:31.134617"
"255901","nartfcnq.oeawxcvdit@example.com","854","351",,,"2020-11-13 14:17:31.158690"
"255901","idrg.vfphro@example.com","856","357",,,"2020-11-13 14:17:31.186730"
"255901","xtjku.ihxpdmq@example.com","856","358",,,"2020-11-13 14:17:31.199367"
"255901","qbmc09@example.com","855","362",,,"2020-11-13 14:17:31.225113"
"255901","dlgfoaoh739@example.com","854","362",,,"2020-11-13 14:17:31.225741"
"255901","phgubscp77@example.com","856","364",,,"2020-11-13 14:17:31.233831"
"255901","akob.fplznodx@example.com","854","367",,,"2020-11-13 14:17:31.255966"
"255901","iflzxr4@example.com","855","371",,,"2020-11-13 14:17:31.285606"
"255901","hvdubiz.bcyyvxpsig@example.com","856","376",,,"2020-11-13 14:17:31.310670"
"255901","anyu.begfhhlac@example.com","853","377",,,"2020-11-13 14:17:31.324863"
"255901","ooiz.vdlp@example.com","855","380",,,"2020-11-13 14:17:31.335384"
"255901","sllc.xfnnu@example.com","856","382",,,"2020-11-13 14:17:31.356644"
"255901","jrfa.eyjqkgvh@example.com","856","386",,,"2020-11-13 14:17:31.391047"
"255901","dghv3@example.com","856","390",,,"2020-11-13 14:17:31.417010"
"255901","sfvfm@example.com","856","400",,,"2020-11-13 14:17:31.482209"
"255901","wxuzx.iznpaidqnz@example.com","854","407",,,"2020-11-13 14:17:31.527668"
"255901","clbewz443@example.com","856","408",,,"2020-11-13 14:17:31.539761"
"255901","mjwzh37@example.com","856","414",,,"2020-11-13 14:17:31.568378"
"255901","mqjsd.boad@example.com","856","421",,,"2020-11-13 14:17:31.630903"
"255901","hpewouqf1@example.com","853","421",,,"2020-11-13 14:17:31.631529"
"255901","qlob270@example.com","855","427",,,"2020-11-13 14:17:31.659590"
"255901","tzswuced2@example.com","855","437",,,"2020-11-13 14:17:31.720904"
"255901","mdfjyyw.vpgnqyqz@example.com","855","440",,,"2020-11-13 14:17:31.742480"
"255901","qlyat32@example.com","854","440",,,"2020-11-13 14:17:31.743169"
"255901","ldjhdz729@example.com","854","444",,,"2020-11-13 14:17:31.766403"
"255901","yvqqavb.bwizzeeikq@example.com","855","446",,,"2020-11-13 14:17:31.794285"
"255901","hyzff.tscayvo@example.com","854","446",,,"2020-11-13 14:17:31.794957"
