addresstypedescriptorid,city,educationorganizationid,postalcode,stateabbreviationdescriptorid,streetnumbername,studentusi,apartmentroomsuitenumber,buildingsitenumber,nameofcounty,countyfipscode,latitude,longitude,donotpublishindicator,congressionaldistrict,localedescriptorid,createdate
"90","Grand Bend","255901","78834","2222","776 Green Milton Street","653",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.145909"
"90","Grand Bend","255901","78834","2222","439 Rocky Milton Way","657",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.172004"
"99","Grand Bend","255901","78834","2222","51 Green Hague St.","661",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.196623"
"99","Grand Bend","255901","78834","2222","71 Nobel Freeway","666",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.222819"
"99","Grand Bend","255901","78834","2222","156 Second Drive","670",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.245593"
"99","Grand Bend","255901","78834","2222","69 New Avenue","673",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.272013"
"90","Grand Bend","255901","78834","2222","601 Milton Parkway","677",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.295153"
"99","Grand Bend","255901","78834","2222","532 South White Nobel Boulevard","681",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.315903"
"85","Grand Bend","255901","78834","2222","19 White Old Parkway","682",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.324804"
"85","Grand Bend","255901","78834","2222","561 West Second St.","685",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.343728"
"99","Grand Bend","255901","78834","2222","11 New Freeway","688",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.369762"
"85","Grand Bend","255901","78834","2222","836 Clarendon Street","694",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.394649"
"99","Grand Bend","255901","78834","2222","239 West Rocky Oak Parkway","697",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.416126"
"85","Grand Bend","255901","78834","2222","426 Second Street","703",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.445536"
"85","Grand Bend","255901","78834","2222","883 West Green Old Avenue","705",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.468807"
"85","Grand Bend","255901","78834","2222","855 East Oak Parkway","709",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.494487"
"85","Grand Bend","255901","78834","2222","58 Second Street","713",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.519808"
"85","Grand Bend","255901","78834","2222","656 Oak St.","719",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.546919"
"85","Grand Bend","255901","78834","2222","399 Green Hague Boulevard","722",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.571663"
"85","Grand Bend","255901","78834","2222","332 White Milton Freeway","725",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.598499"
"85","Grand Bend","255901","78834","2222","19 South Milton Drive","729",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.623468"
"85","Grand Bend","255901","78834","2222","939 White New Parkway","732",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.647307"
"85","Grand Bend","255901","78834","2222","685 West Cowley Avenue","737",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.671875"
"85","Grand Bend","255901","78834","2222","940 East Rocky New Boulevard","739",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.698473"
"85","Grand Bend","255901","78834","2222","242 West Hague Way","745",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.723270"
"85","Grand Bend","255901","78834","2222","51 Cowley Blvd.","754",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.773684"
"85","Grand Bend","255901","78834","2222","77 Old Drive","756",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.798530"
"85","Grand Bend","255901","78834","2222","644 Fabien Boulevard","759",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.826116"
"85","Grand Bend","255901","78834","2222","41 Green Oak Road","765",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.860881"
"85","Grand Bend","255901","78834","2222","86 White Nobel Avenue","769",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.888256"
"85","Grand Bend","255901","78834","2222","30 Oak Blvd.","779",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.958792"
"85","Grand Bend","255901","78834","2222","22 Green Fabien Way","781",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.969416"
"85","Grand Bend","255901","78834","2222","27 East First St.","782",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.977553"
"85","Grand Bend","255901","78834","2222","70 New Road","788",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.012443"
"85","Grand Bend","255901","78834","2222","324 Green Oak Way","789",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.024989"
"85","Grand Bend","255901","78834","2222","520 East White Milton St.","790",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.035470"
"85","Grand Bend","255901","78834","2222","50 Rocky Fabien Way","796",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.062473"
"85","Grand Bend","255901","78834","2222","37 Milton Avenue","803",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.110622"
"85","Grand Bend","255901","78834","2222","97 Rocky Second Way","807",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.135117"
"85","Grand Bend","255901","78834","2222","313 Clarendon Freeway","810",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.159083"
"85","Grand Bend","255901","78834","2222","898 East White Cowley Boulevard","814",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.187279"
"85","Grand Bend","255901","78834","2222","921 Second St.","818",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.211790"
"97","Grand Bend","255901","78834","2222","437 Hague Way","826",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.268983"
"97","Grand Bend","255901","78834","2222","903 Clarendon Road","828",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.287768"
"85","Grand Bend","255901","78834","2222","279 Green Second St.","834",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.314197"
"97","Grand Bend","255901","78834","2222","605 Rocky First Freeway","835",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.320862"
"97","Grand Bend","255901","78834","2222","89 Green Clarendon Street","836",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.339187"
"97","Grand Bend","255901","78834","2222","14 South White Cowley Freeway","841",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.363262"
"97","Grand Bend","255901","78834","2222","61 Cowley Blvd.","843",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.372740"
"97","Grand Bend","255901","78834","2222","50 Rocky Second Avenue","844",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.389065"
"97","Grand Bend","255901","78834","2222","856 Oak Parkway","846",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.399154"
"85","Grand Bend","255901","78834","2222","662 White Fabien Street","848",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.413256"
"97","Grand Bend","255901","78834","2222","52 Fabien Way","849",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.426209"
"97","Grand Bend","255901","78834","2222","58 North Nobel Parkway","853",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.442314"
"97","Grand Bend","255901","78834","2222","224 First Drive","854",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.452740"
"97","Grand Bend","255901","78834","2222","79 North Nobel Road","856",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.463016"
"97","Grand Bend","255901","78834","2222","105 West Cowley Drive","858",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.470390"
"97","Grand Bend","255901","78834","2222","63 New Drive","862",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.500778"
"97","Grand Bend","255901","78834","2222","81 Second Drive","865",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.524540"
"97","Grand Bend","255901","78834","2222","863 Milton Avenue","867",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.535133"
"97","Grand Bend","255901","78834","2222","32 Nobel Avenue","870",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.549720"
"97","Grand Bend","255901","78834","2222","619 South Rocky Old Blvd.","874",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.573955"
"97","Grand Bend","255901","78834","2222","97 North Second Drive","875",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.590568"
"97","Grand Bend","255901","78834","2222","414 Oak Avenue","877",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.599237"
"97","Grand Bend","255901","78834","2222","964 Fabien Street","880",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.620694"
"97","Grand Bend","255901","78834","2222","437 Hague Street","883",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.643786"
"97","Grand Bend","255901","78834","2222","46 White New Blvd.","887",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.658886"
"97","Grand Bend","255901","78834","2222","62 Rocky Old Road","888",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.669275"
"97","Grand Bend","255901","78834","2222","77 Second Drive","890",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.685611"
"85","Grand Bend","255901","78834","2222","628 Old Avenue","714",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.520919"
"85","Grand Bend","255901","78834","2222","624 Old St.","717",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.547184"
"91","Grand Bend","255901","78834","2222","677 Cowley St.","720",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.571669"
"85","Grand Bend","255901","78834","2222","78 First Avenue","726",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.598490"
"85","Grand Bend","255901","78834","2222","96 North Green Nobel Street","730",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.622476"
"85","Grand Bend","255901","78834","2222","737 Clarendon Avenue","731",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.629563"
"85","Grand Bend","255901","78834","2222","97 Green Milton Drive","740",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.673932"
"85","Grand Bend","255901","78834","2222","237 White First Way","742",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.701401"
"85","Grand Bend","255901","78834","2222","769 North Rocky Hague Drive","743",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.719349"
"85","Grand Bend","255901","78834","2222","64 Green Hague Way","746",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.727743"
"85","Grand Bend","255901","78834","2222","41 Second Boulevard","748",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.748871"
"85","Grand Bend","255901","78834","2222","81 White Fabien Parkway","752",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.772234"
"85","Grand Bend","255901","78834","2222","296 White New Parkway","753",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.797804"
"85","Grand Bend","255901","78834","2222","340 Green Milton Freeway","760",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.821671"
"85","Grand Bend","255901","78834","2222","492 Hague Avenue","761",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.829987"
"85","Grand Bend","255901","78834","2222","40 White Nobel Avenue","764",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.852749"
"85","Grand Bend","255901","78834","2222","580 Green Oak Parkway","766",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.864878"
"85","Grand Bend","255901","78834","2222","23 West Second Way","768",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.879773"
"85","Grand Bend","255901","78834","2222","96 First Boulevard","773",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.910172"
"85","Grand Bend","255901","78834","2222","790 South Green Cowley Way","776",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.934771"
"85","Grand Bend","255901","78834","2222","55 East Old Avenue","778",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.948149"
"85","Grand Bend","255901","78834","2222","433 New Boulevard","784",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.983742"
"85","Grand Bend","255901","78834","2222","11 Rocky Old Parkway","787",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.012304"
"85","Grand Bend","255901","78834","2222","457 Green Second Road","792",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.040469"
"85","Grand Bend","255901","78834","2222","11 Fabien Boulevard","793",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.054313"
"85","Grand Bend","255901","78834","2222","98 Green First Parkway","795",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.065571"
"85","Grand Bend","255901","78834","2222","22 Second Boulevard","799",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.083248"
"85","Grand Bend","255901","78834","2222","51 Rocky Hague Way","811",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.162700"
"97","Grand Bend","255901","78834","2222","61 Rocky Cowley Boulevard","816",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.205913"
"97","Grand Bend","255901","78834","2222","887 Second Boulevard","819",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.216055"
"97","Grand Bend","255901","78834","2222","290 East Nobel Drive","822",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.236940"
"97","Grand Bend","255901","78834","2222","587 East Clarendon Avenue","824",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.261493"
"97","Grand Bend","255901","78834","2222","732 Rocky New St.","830",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.294898"
"97","Grand Bend","255901","78834","2222","409 Green Hague Way","845",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.389036"
"97","Grand Bend","255901","78834","2222","20 Clarendon Drive","851",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.415275"
"97","Grand Bend","255901","78834","2222","16 New Road","857",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.476911"
"97","Grand Bend","255901","78834","2222","155 Rocky Hague Road","864",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.518204"
"97","Grand Bend","255901","78834","2222","571 Rocky Hague St.","866",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.526611"
"97","Grand Bend","255901","78834","2222","15 Nobel Way","869",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.550345"
"97","Grand Bend","255901","78834","2222","538 Clarendon Road","873",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.578054"
"97","Grand Bend","255901","78834","2222","30 Clarendon Blvd.","878",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.603614"
"97","Grand Bend","255901","78834","2222","920 Rocky Hague St.","881",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.621733"
"97","Grand Bend","255901","78834","2222","654 Mission Hills","884",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.644354"
"97","Grand Bend","255901","78834","2222","86 White New Boulevard","889",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.669248"
"97","Grand Bend","255901","78834","2222","928 West Rocky Cowley Road","892",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.695627"
"97","Grand Bend","255901","78834","2222","858 New Boulevard","894",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.712398"
"97","Grand Bend","255901","78834","2222","169 South Cowley Way","900",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.745123"
"97","Grand Bend","255901","78834","2222","503 Milton St.","904",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.784571"
"97","Grand Bend","255901","78834","2222","189 Oak Street","908",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.809753"
"97","Grand Bend","255901","78834","2222","95 East Nobel St.","913",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.834469"
"97","Grand Bend","255901","78834","2222","643 Oak Street","916",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.861619"
"97","Grand Bend","255901","78834","2222","870 Old Boulevard","922",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.885624"
"97","Grand Bend","255901","78834","2222","70 Rocky Fabien St.","925",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.910256"
"97","Grand Bend","255901","78834","2222","99 Rocky First Boulevard","928",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.934887"
"97","Grand Bend","255901","78834","2222","84 Green Hague Avenue","931",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.961639"
"97","Grand Bend","255901","78834","2222","47 Green Fabien Avenue","937",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.986890"
"97","Grand Bend","255901","78834","2222","407 Cowley Boulevard","948",,,"WILLISTON",,,,,,,"2020-11-13 14:17:35.059097"
"97","Grand Bend","255901","78834","2222","864 Fabien Freeway","956",,,"WILLISTON",,,,,,,"2020-11-13 14:17:35.105971"
"97","Grand Bend","255901","78834","2222","53 Cowley Parkway","959",,,"WILLISTON",,,,,,,"2020-11-13 14:17:35.125180"
"85","Grand Bend","255901","78834","2222","820 East Milton Freeway","723",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.576490"
"85","Grand Bend","255901","78834","2222","70 Green Old St.","735",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.648388"
"85","Grand Bend","255901","78834","2222","290 West Rocky First Road","749",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.750184"
"85","Grand Bend","255901","78834","2222","24 West Green Nobel Way","772",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.909257"
"85","Grand Bend","255901","78834","2222","757 New Way","798",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.085446"
"85","Grand Bend","255901","78834","2222","20 Rocky First Blvd.","802",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.109031"
"85","Grand Bend","255901","78834","2222","40 Clarendon Freeway","806",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.135788"
"85","Grand Bend","255901","78834","2222","363 South White Nobel Way","815",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.192243"
"97","Grand Bend","255901","78834","2222","747 West Green Clarendon Drive","821",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.238985"
"97","Grand Bend","255901","78834","2222","587 Rocky Fabien Way","825",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.263836"
"97","Grand Bend","255901","78834","2222","546 West White Second Drive","829",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.289540"
"97","Grand Bend","255901","78834","2222","85 Green Clarendon Boulevard","839",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.345186"
"97","Grand Bend","255901","78834","2222","89 White Hague Way","895",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.720381"
"97","Grand Bend","255901","78834","2222","14 Green Cowley Parkway","910",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.811941"
"97","Grand Bend","255901","78834","2222","90 Green Nobel Boulevard","914",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.835055"
"97","Grand Bend","255901","78834","2222","58 Rocky Hague Parkway","929",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.934950"
"85","Grand Bend","255901","78834","2222","25 Old Parkway","733",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.648717"
"85","Grand Bend","255901","78834","2222","170 Rocky Hague Freeway","734",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.659134"
"85","Grand Bend","255901","78834","2222","88 Old Boulevard","736",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.671942"
"85","Grand Bend","255901","78834","2222","24 Oak Road","738",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.687483"
"85","Grand Bend","255901","78834","2222","640 West Cowley Avenue","741",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.699719"
"85","Grand Bend","255901","78834","2222","95 Rocky Milton Freeway","744",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.723251"
"85","Grand Bend","255901","78834","2222","51 South Milton Road","747",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.746093"
"85","Grand Bend","255901","78834","2222","555 Green Hague Way","750",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.758967"
"85","Grand Bend","255901","78834","2222","45 West Green Fabien Avenue","751",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.772280"
"85","Grand Bend","255901","78834","2222","45 New Parkway","755",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.784869"
"85","Grand Bend","255901","78834","2222","41 Second Drive","757",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.803119"
"85","Grand Bend","255901","78834","2222","93 North Nobel Boulevard","758",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.812333"
"90","Grand Bend","255901","78834","2222","163 Second Freeway","762",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.839934"
"85","Grand Bend","255901","78834","2222","610 Rocky Fabien Drive","763",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.848175"
"85","Grand Bend","255901","78834","2222","924 Fabien Drive","767",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.872599"
"85","Grand Bend","255901","78834","2222","94 Rocky Oak Freeway","770",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.891104"
"85","Grand Bend","255901","78834","2222","286 Nobel Street","771",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.909269"
"85","Grand Bend","255901","78834","2222","29 Rocky Milton Blvd.","774",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.919926"
"85","Grand Bend","255901","78834","2222","548 East Rocky Oak Avenue","775",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.932995"
"85","Grand Bend","255901","78834","2222","62 Second Street","777",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.944891"
"94","Grand Bend","255901","78834","2222","613 West Fabien Avenue","780",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.958124"
"85","Grand Bend","255901","78834","2222","31 White New Blvd.","783",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.983339"
"85","Grand Bend","255901","78834","2222","339 Green Cowley Avenue","785",,,"WILLISTON",,,,,,,"2020-11-13 14:17:33.998323"
"85","Grand Bend","255901","78834","2222","270 Rocky Old Freeway","786",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.007892"
"85","Grand Bend","255901","78834","2222","916 Green Old Parkway","791",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.034391"
"85","Grand Bend","255901","78834","2222","27 White Nobel Drive","794",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.060086"
"85","Grand Bend","255901","78834","2222","93 Cowley Blvd.","797",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.082159"
"85","Grand Bend","255901","78834","2222","80 White Old Avenue","800",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.091447"
"85","Grand Bend","255901","78834","2222","100 Oak Boulevard","801",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.109407"
"85","Grand Bend","255901","78834","2222","11 South Clarendon Avenue","804",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.118382"
"85","Grand Bend","255901","78834","2222","473 West Clarendon Road","805",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.133541"
"85","Grand Bend","255901","78834","2222","49 Nobel Drive","808",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.146056"
"85","Grand Bend","255901","78834","2222","98 South Hague Drive","809",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.159177"
"97","Grand Bend","255901","78834","2222","230 Green Cowley St.","812",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.175522"
"85","Grand Bend","255901","78834","2222","89 South Milton St.","813",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.187289"
"85","Grand Bend","255901","78834","2222","331 East Cowley Drive","817",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.211354"
"97","Grand Bend","255901","78834","2222","62 West Fabien Avenue","820",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.232892"
"97","Grand Bend","255901","78834","2222","828 Green Fabien Drive","823",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.244030"
"97","Grand Bend","255901","78834","2222","85 White Milton Freeway","827",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.263612"
"85","Grand Bend","255901","78834","2222","256 Green Nobel Boulevard","832",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.294822"
"97","Grand Bend","255901","78834","2222","287 Old Street","831",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.312107"
"85","Grand Bend","255901","78834","2222","21 North First Boulevard","833",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.318717"
"97","Grand Bend","255901","78834","2222","970 Nobel Drive","837",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.339635"
"97","Grand Bend","255901","78834","2222","192 South New Drive","838",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.345976"
"97","Grand Bend","255901","78834","2222","11 South Nobel Way","840",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.363313"
"97","Grand Bend","255901","78834","2222","265 Old Boulevard","842",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.372107"
"97","Grand Bend","255901","78834","2222","11 West Green Old Blvd.","847",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.398583"
"97","Grand Bend","255901","78834","2222","345 North Rocky Oak Avenue","850",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.423650"
"99","Grand Bend","255901","78834","2222","329 Cowley Freeway","852",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.437115"
"97","Grand Bend","255901","78834","2222","74 Clarendon Boulevard","855",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.452627"
"97","Grand Bend","255901","78834","2222","46 Rocky Old Boulevard","860",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.477852"
"97","Grand Bend","255901","78834","2222","76 Cowley Parkway","859",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.487747"
"97","Grand Bend","255901","78834","2222","933 Old St.","861",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.497443"
"97","Grand Bend","255901","78834","2222","516 Nobel Drive","863",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.507527"
"97","Grand Bend","255901","78834","2222","36 White Second Blvd.","868",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.544735"
"97","Grand Bend","255901","78834","2222","227 Oak Parkway","871",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.562144"
"97","Grand Bend","255901","78834","2222","487 Clarendon St.","872",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.572776"
"97","Grand Bend","255901","78834","2222","296 Clarendon Blvd.","876",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.596250"
"97","Grand Bend","255901","78834","2222","706 North First Freeway","879",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.617561"
"97","Grand Bend","255901","78834","2222","945 First Road","882",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.631471"
"97","Grand Bend","255901","78834","2222","635 Old Blvd.","885",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.644909"
"97","Grand Bend","255901","78834","2222","696 New Way","886",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.669205"
"97","Grand Bend","255901","78834","2222","72 East Cowley Way","891",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.693872"
"97","Grand Bend","255901","78834","2222","623 North White New Way","896",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.719372"
"97","Grand Bend","255901","78834","2222","65 Rocky New St.","898",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.741008"
"97","Grand Bend","255901","78834","2222","749 South Hague Road","903",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.750838"
"97","Grand Bend","255901","78834","2222","24 Oak Drive","901",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.768752"
